,labels_test,an_prediction,predicted_perplex
1165,False,False,1.1715434
1166,True,False,1.2618417
1167,False,False,1.2916318
1168,False,False,1.2916318
1169,True,True,2.307658
1170,False,False,1.1559093
1171,False,False,1.374679
1172,False,False,1.2242951
1173,False,False,1.2445045
1174,False,False,1.2242951
1175,False,False,1.3277909
1176,False,False,1.211557
1177,False,False,1.0892229
1178,False,False,1.371563
1179,False,False,1.2888074
1180,False,False,1.2888074
1181,False,True,1.755463
1182,False,False,1.08954
1183,False,False,1.1332601
1184,False,False,1.3754079
1185,False,False,1.2888074
1186,False,False,1.3727958
1187,True,True,1.6003377
1188,False,False,1.2445045
1189,False,False,1.1311574
1190,False,False,1.105459
1191,False,False,1.002603
1192,False,False,1.001857
1193,False,False,1.0631982
1194,False,False,1.001857
1195,False,False,1.0631982
1196,False,False,1.002603
1197,False,False,1.001857
1198,False,False,1.0631982
1199,False,False,1.0041608
1200,False,False,1.2242951
1201,False,False,1.2445045
1202,False,False,1.1829852
1203,False,False,1.1900773
1204,False,False,1.1639614
1205,True,True,4.9878464
1206,False,False,1.2871537
1207,False,False,1.2556405
1208,False,True,1.689306
1209,False,False,1.3277909
1210,False,False,1.211557
1211,False,False,1.0804309
1212,True,False,1.5085822
1213,False,False,1.1900773
1214,False,True,1.676493
1215,False,False,1.2445045
1216,False,False,1.2242951
1217,False,False,1.230938
1218,False,False,1.1639614
1219,True,False,1.0991127
1220,False,False,1.0050223
1221,False,False,1.374679
1222,False,False,1.2242951
1223,False,False,1.2445045
1224,False,False,1.1793717
1225,False,False,1.1311574
1226,False,True,1.6382171
1227,False,False,1.2916318
1228,False,False,1.2916318
1229,False,True,2.307658
1230,False,False,1.1559093
1231,False,False,1.374679
1232,False,False,1.1256431
1233,False,False,1.002603
1234,False,False,1.001857
1235,False,False,1.1639614
1236,False,False,1.4527079
1237,True,False,1.1904588
1238,False,False,1.2229152
1239,False,False,1.0892229
1240,False,False,1.0892229
1241,False,False,1.2020041
1242,False,False,1.2493482
1243,False,False,1.2683712
1244,False,False,1.3178289
1245,False,False,1.0892229
1246,False,False,1.0892229
1247,False,False,1.0804309
1248,False,False,1.0699373
1249,False,False,1.1618441
1250,False,True,1.6432296
1251,True,False,1.2522972
1252,False,False,1.2445045
1253,True,False,1.4040312
1254,False,False,1.4366455
1255,False,False,1.2888074
1256,False,False,1.3727958
1257,False,False,1.2556405
1258,False,False,1.2495112
1259,False,True,1.6336836
1260,False,False,1.4784082
1261,False,False,1.198523
1262,False,False,1.2604748
1263,False,False,1.1435407
1264,False,False,1.1435407
1265,True,False,1.1435407
1266,False,False,1.2047031
1267,False,False,1.1821339
1268,True,True,4.424975
1269,False,False,1.2556405
1270,False,False,1.2495112
1271,False,False,1.2351713
1272,False,True,2.2959404
1273,False,False,1.2351713
1274,True,True,24.75086
1275,False,False,1.08954
1276,False,False,1.1332601
1277,False,False,1.2284926
1278,False,False,1.08954
1279,False,False,1.1332601
1280,False,False,1.2604748
1281,False,False,1.1780357
1282,False,False,1.0726146
1283,False,False,1.0726146
1284,False,False,1.1034961
1285,False,False,1.1435407
1286,False,False,1.2047031
1287,False,False,1.3542539
1288,False,False,1.1780357
1289,False,False,1.0726146
1290,False,False,1.0726146
1291,False,False,1.0726146
1292,False,False,1.1540859
1293,False,False,1.1332601
1294,False,False,1.198523
1295,False,False,1.292466
1296,False,False,1.2670751
1297,False,False,1.134178
1298,False,False,1.4778023
1299,False,False,1.1904216
1300,False,False,1.1821339
1301,True,True,18.645
1302,False,False,1.2445045
1303,False,False,1.2242951
1304,True,False,1.3456901
1305,False,False,1.1729785
1306,False,False,1.1729785
1307,True,False,1.2375741
1308,False,False,1.1900773
1309,False,False,1.1639614
1310,False,False,1.1900773
1311,False,False,1.1370718
1312,False,False,1.1639614
1313,False,False,1.1900773
1314,False,False,1.1639614
1315,False,False,1.4527079
1316,False,True,1.6432296
1317,False,False,1.3277909
1318,False,False,1.211557
1319,False,False,1.0804309
1320,False,False,1.1618441
1321,False,False,1.2375741
1322,False,True,1.6480455
1323,False,False,1.2242951
1324,False,False,1.3277909
1325,True,False,1.5076102
1326,False,False,1.002603
1327,False,False,1.002603
1328,True,False,1.0277637
1329,False,False,1.1618441
1330,False,False,1.1904588
1331,False,False,1.2229152
1332,False,False,1.0892229
1333,False,False,1.0892229
1334,False,False,1.2020041
1335,False,False,1.1243845
1336,False,False,1.2493482
1337,True,True,3.554262
1338,False,False,1.4527079
1339,False,False,1.2375741
1340,False,True,2.1134229
1341,False,False,1.211557
1342,False,False,1.0892229
1343,False,False,1.371563
1344,False,False,1.2888074
1345,False,False,1.3727958
1346,False,True,1.7778493
1347,False,False,1.1715434
1348,False,False,1.134178
1349,False,True,1.7619416
1350,False,True,2.2959404
1351,False,False,1.2871537
1352,False,False,1.5092853
1353,False,False,1.2242951
1354,False,False,1.2445045
1355,True,False,1.1660945
1356,False,False,1.0631982
1357,False,False,1.001857
1358,False,False,1.463579
1359,False,False,1.1311574
1360,False,False,1.1559093
1361,True,True,14.708502
1362,False,False,1.3375807
1363,False,False,1.1091262
1364,True,True,2.6697917
1365,True,False,1.2986282
1366,False,False,1.2053949
1367,False,False,1.4778023
1368,False,False,1.1904216
1369,False,False,1.1821339
1370,False,False,1.1644883
1371,False,False,1.2053949
1372,False,False,1.533377
1373,True,False,1.1715434
1374,True,True,3.8596466
1375,False,False,1.1332601
1376,False,False,1.2604748
1377,True,False,1.2047031
1378,False,False,1.1821339
1379,False,False,1.158876
1380,False,False,1.1091262
1381,False,False,1.1287874
1382,False,False,1.2510406
1383,False,False,1.533377
1384,False,False,1.2013342
1385,False,False,1.5934905
1386,False,False,1.1780357
1387,False,False,1.0726146
1388,False,False,1.0726146
1389,False,False,1.0726146
1390,True,False,1.1034961
1391,False,False,1.5718335
1392,False,False,1.2670751
1393,False,False,1.134178
1394,True,True,14.771765
1395,False,False,1.1639614
1396,False,False,1.4527079
1397,False,False,1.4632407
1398,False,False,1.1696708
1399,False,False,1.211557
1400,False,False,1.0804309
1401,False,False,1.0699373
1402,False,False,1.1618441
1403,False,False,1.1729785
1404,False,False,1.1904588
1405,False,False,1.0699373
1406,False,False,1.1618441
1407,False,False,1.2375741
1408,False,False,1.1900773
1409,False,False,1.1370718
1410,False,False,1.1639614
1411,False,False,1.1900773
1412,False,False,1.0631982
1413,False,False,1.001857
1414,True,False,1.1639614
1415,False,True,2.1134229
1416,False,False,1.1696708
1417,False,False,1.211557
1418,False,False,1.0892229
1419,False,False,1.0892229
1420,False,False,1.0892229
1421,False,False,1.1475269
1422,True,False,1.2116011
1423,False,False,1.2445045
1424,False,False,1.4040312
1425,False,False,1.2556405
1426,False,False,1.2871537
1427,False,True,1.8934512
1428,False,False,1.1696708
1429,False,False,1.211557
1430,False,False,1.0804309
1431,False,False,1.0699373
1432,False,False,1.0699373
1433,False,False,1.2229152
1434,False,False,1.0892229
1435,True,False,1.0892229
1436,False,False,1.1424705
1437,False,False,1.1904588
1438,False,False,1.0699373
1439,False,False,1.2229152
1440,False,False,1.0892229
1441,False,False,1.0892229
1442,False,False,1.2020041
1443,False,False,1.1243845
1444,True,True,4.7790494
1445,False,True,2.324208
1446,False,False,1.1715434
1447,False,False,1.134178
1448,True,True,2.7791173
1449,False,False,1.2871537
1450,False,False,1.2556405
1451,False,False,1.5431736
1452,True,True,1.7937382
1453,False,False,1.198523
1454,False,False,1.2284926
1455,False,False,1.08954
1456,False,False,1.08954
1457,False,False,1.1949334
1458,False,False,1.1243845
1459,False,False,1.1243845
1460,False,False,1.3456323
1461,False,False,1.08954
1462,False,False,1.08954
1463,False,False,1.1332601
1464,False,False,1.198523
1465,False,False,1.198523
1466,False,False,1.198523
1467,False,False,1.292466
1468,False,False,1.4784082
1469,False,False,1.2284926
1470,False,False,1.08954
1471,False,False,1.08954
1472,False,False,1.1014503
1473,False,False,1.0726146
1474,False,False,1.0726146
1475,False,False,1.1540859
1476,False,False,1.08954
1477,False,False,1.1332601
1478,False,False,1.2604748
1479,False,False,1.1780357
1480,False,False,1.0726146
1481,False,False,1.0726146
1482,True,False,1.0726146
1483,True,True,3.3938823
1484,False,False,1.3375807
1485,False,False,1.1904216
1486,False,False,1.1821339
1487,False,False,1.1091262
1488,False,False,1.1287874
1489,False,False,1.3375807
1490,True,False,1.4536877
1491,False,False,1.4784082
1492,False,False,1.198523
1493,False,False,1.2604748
1494,False,False,1.1435407
1495,False,False,1.2047031
1496,False,False,1.1821339
1497,False,False,1.1904216
1498,False,False,1.1821339
1499,True,True,4.424975
1500,False,False,1.2556405
1501,False,False,1.2871537
1502,False,True,1.7778493
1503,False,False,1.2013342
1504,False,False,1.2670751
1505,False,False,1.2485832
1506,False,False,1.3542539
1507,False,False,1.2047031
1508,False,False,1.1821339
1509,False,False,1.1904216
1510,False,False,1.1821339
1511,False,False,1.1644883
1512,False,False,1.2053949
1513,False,False,1.2053949
1514,False,False,1.533377
1515,False,False,1.134178
1516,False,False,1.2053949
1517,False,False,1.4778023
1518,False,False,1.1904216
1519,False,False,1.1821339
1520,False,False,1.1644883
1521,False,False,1.533377
1522,False,False,1.2013342
1523,True,True,14.364079
1524,False,False,1.1639614
1525,False,False,1.1900773
1526,False,False,1.1639614
1527,False,False,1.1900773
1528,False,False,1.1639614
1529,False,False,1.1900773
1530,False,False,1.1639614
1531,False,False,1.4527079
1532,False,False,1.1729785
1533,False,False,1.1729785
1534,False,False,1.1729785
1535,True,True,1.9815749
1536,False,False,1.2242951
1537,False,False,1.3277909
1538,False,False,1.4984378
1539,False,False,1.4366455
1540,False,False,1.2888074
1541,False,True,1.6134435
1542,False,False,1.198523
1543,False,False,1.292466
1544,False,True,2.0358744
1545,True,False,1.3727958
1546,False,False,1.2556405
1547,False,True,1.626735
1548,False,False,1.2053949
1549,True,True,16.661772
1550,False,False,1.167365
1551,True,False,1.3390937
1552,False,False,1.158876
1553,True,True,3.0057251
1554,True,False,1.0726146
1555,False,False,1.1034961
1556,True,False,1.1435407
1557,False,False,1.2047031
1558,False,False,1.3542539
1559,True,True,1.7444057
1560,False,False,1.2013342
1561,False,False,1.4784082
1562,False,False,1.292466
1563,False,False,1.4784082
1564,False,False,1.2284926
1565,False,False,1.08954
1566,False,False,1.1332601
1567,False,False,1.198523
1568,False,False,1.2675904
1569,False,False,1.0726146
1570,False,False,1.1034961
1571,False,False,1.5718335
1572,True,False,1.2986282
1573,True,True,16.661772
1574,False,False,1.08954
1575,False,False,1.1332601
1576,False,False,1.198523
1577,False,False,1.2284926
1578,False,False,1.08954
1579,False,False,1.08954
1580,True,True,3.1956291
1581,False,False,1.0892229
1582,False,False,1.1475269
1583,False,False,1.4984378
1584,True,False,1.4366455
1585,False,False,1.2683712
1586,True,True,4.7790494
1587,False,False,1.2916318
1588,False,False,1.2916318
1589,False,True,2.4266462
1590,False,False,1.2053949
1591,False,False,1.2053949
1592,False,True,1.7619416
1593,False,False,1.2916318
1594,True,False,1.2916318
1595,False,True,2.7724023
1596,False,False,1.1311574
1597,False,False,1.374679
1598,True,False,1.4696865
1599,False,False,1.2375741
1600,False,False,1.1900773
1601,False,True,1.676493
1602,False,False,1.2445045
1603,False,False,1.2242951
1604,False,False,1.5348893
1605,False,False,1.2871537
1606,False,False,1.4366455
1607,False,True,1.755463
1608,False,False,1.1332601
1609,False,False,1.2284926
1610,False,False,1.1014503
1611,True,True,3.3938823
1612,False,False,1.1287874
1613,False,False,1.2510406
1614,False,False,1.2053949
1615,False,False,1.533377
1616,False,False,1.2485832
1617,False,False,1.1821339
1618,False,False,1.1904216
1619,False,False,1.3904794
1620,False,False,1.2013342
1621,False,False,1.2670751
1622,False,False,1.2013342
1623,False,False,1.2670751
1624,False,False,1.1715434
1625,False,False,1.2272145
1626,False,False,1.1904216
1627,False,False,1.3542539
1628,False,False,1.2047031
1629,False,False,1.1821339
1630,False,False,1.158876
1631,False,False,1.1091262
1632,False,False,1.1287874
1633,False,False,1.1287874
1634,False,True,1.8685048
1635,False,False,1.134178
1636,False,False,1.533377
1637,False,False,1.2485832
1638,False,False,1.3542539
1639,False,False,1.1435407
1640,True,False,1.1435407
1641,False,False,1.1435407
1642,False,False,1.1780357
1643,False,False,1.0726146
1644,False,False,1.0726146
1645,False,False,1.1034961
1646,False,False,1.4001392
1647,False,False,1.198523
1648,False,False,1.198523
1649,False,False,1.2604748
1650,True,False,1.1780357
1651,False,False,1.0726146
1652,False,False,1.0726146
1653,False,False,1.1034961
1654,False,False,1.1780357
1655,False,False,1.1540859
1656,False,False,1.08954
1657,False,False,1.08954
1658,False,False,1.1014503
1659,False,False,1.0726146
1660,True,False,1.0726146
1661,False,False,1.1540859
1662,False,False,1.08954
1663,False,False,1.08954
1664,False,False,1.1014503
1665,False,False,1.1034961
1666,False,False,1.1435407
1667,False,False,1.5718335
1668,False,False,1.2670751
1669,False,False,1.134178
1670,False,False,1.4778023
1671,False,False,1.158876
1672,True,False,1.1904216
1673,False,False,1.3542539
1674,False,False,1.1780357
1675,False,False,1.0726146
1676,False,False,1.0726146
1677,False,False,1.0726146
1678,False,False,1.0726146
1679,True,True,2.624526
1680,False,False,1.2888074
1681,False,False,1.2888074
1682,False,False,1.5977079
1683,False,False,1.1696708
1684,False,False,1.1696708
1685,False,False,1.2318387
1686,False,False,1.1900773
1687,False,False,1.1370718
1688,False,True,1.676493
1689,False,False,1.3277909
1690,True,False,1.211557
1691,False,False,1.371563
1692,False,False,1.3727958
1693,False,False,1.2556405
1694,False,True,1.6336836
1695,False,False,1.2670751
1696,False,False,1.2013342
1697,False,False,1.5520374
1698,False,False,1.2871537
1699,True,False,1.2556405
1700,False,False,1.471139
1701,True,False,1.1559093
1702,False,False,1.1559093
1703,False,False,1.105459
1704,False,False,1.002603
1705,False,False,1.002603
1706,False,False,1.001857
1707,False,False,1.1639614
1708,False,False,1.1900773
1709,False,True,1.676493
1710,False,False,1.2445045
1711,True,False,1.2242951
1712,False,False,1.2445045
1713,True,True,2.5318468
1714,False,False,1.0892229
1715,False,False,1.0804309
1716,False,False,1.0699373
1717,False,False,1.0699373
1718,False,False,1.2229152
1719,False,False,1.1475269
1720,False,False,1.211557
1721,True,False,1.0892229
1722,False,False,1.1475269
1723,False,False,1.211557
1724,False,False,1.0892229
1725,False,False,1.0892229
1726,False,False,1.0892229
1727,False,False,1.1475269
1728,False,False,1.1696708
1729,False,False,1.1696708
1730,False,False,1.4984378
1731,False,False,1.4366455
1732,False,False,1.2683712
1733,False,False,1.3178289
1734,False,False,1.0892229
1735,False,False,1.0892229
1736,False,False,1.0804309
1737,False,False,1.0699373
1738,False,False,1.0699373
1739,False,False,1.4402866
1740,False,False,1.1696708
1741,False,False,1.2116011
1742,True,True,2.3550856
1743,False,False,1.2493482
1744,False,False,1.2888074
1745,False,True,1.6134435
1746,False,False,1.2284926
1747,False,False,1.08954
1748,False,False,1.08954
1749,False,False,1.08954
1750,False,False,1.08954
1751,False,False,1.1014503
1752,True,True,3.3938823
1753,False,False,1.3375807
1754,False,False,1.1904216
1755,True,False,1.1985282
1756,False,False,1.1287874
1757,False,False,1.3375807
1758,False,False,1.1904216
1759,False,False,1.1821339
1760,False,False,1.1644883
1761,False,False,1.533377
1762,False,False,1.134178
1763,False,False,1.2053949
1764,False,False,1.533377
1765,False,False,1.1715434
1766,False,False,1.5473435
1767,False,False,1.4366455
1768,False,False,1.2888074
1769,False,True,1.6134435
1770,False,False,1.198523
1771,False,False,1.198523
1772,False,False,1.3977602
1773,False,False,1.1821339
1774,True,False,1.158876
1775,False,False,1.4536877
1776,False,False,1.2670751
1777,False,False,1.134178
1778,False,False,1.4778023
1779,True,True,1.6765716
1780,False,False,1.1780357
1781,False,False,1.0726146
1782,False,False,1.0726146
1783,False,False,1.1034961
1784,True,True,3.661772
1785,False,False,1.2683712
1786,False,False,1.1243845
1787,False,False,1.3178289
1788,False,False,1.0892229
1789,False,False,1.1475269
1790,False,False,1.211557
1791,True,False,1.3512379
1792,False,False,1.3277909
1793,False,False,1.163637
1794,False,False,1.1904588
1795,False,False,1.1618441
1796,False,False,1.4632407
1797,False,False,1.1696708
1798,False,False,1.1696708
1799,False,False,1.4984378
1800,False,False,1.2556405
1801,True,True,1.9175537
1802,False,True,1.6134435
1803,False,False,1.292466
1804,False,False,1.2670751
1805,False,False,1.2618417
1806,False,True,2.2959404
1807,False,False,1.2495112
1808,False,True,1.689306
1809,False,False,1.3277909
1810,False,False,1.211557
1811,False,False,1.2020041
1812,False,False,1.1243845
1813,False,False,1.1243845
1814,False,False,1.3456323
1815,False,False,1.08954
1816,False,False,1.08954
1817,True,True,4.064856
1818,False,False,1.533377
1819,True,True,3.8596466
1820,False,False,1.3101215
1821,False,False,1.2888074
1822,False,False,1.2888074
1823,False,False,1.2888074
1824,False,False,1.3727958
1825,False,False,1.2556405
1826,False,False,1.471139
1827,False,False,1.1559093
1828,False,False,1.1559093
1829,False,False,1.1559093
1830,False,False,1.374679
1831,False,False,1.1793717
1832,True,False,1.1256431
1833,False,False,1.002603
1834,False,False,1.001857
1835,True,True,14.834168
1836,False,False,1.2053949
1837,False,False,1.2053949
1838,False,False,1.4778023
1839,False,False,1.1904216
1840,False,False,1.1821339
1841,False,False,1.1904216
1842,False,False,1.1821339
1843,False,False,1.1904216
1844,False,True,1.8281279
1845,False,False,1.198523
1846,False,False,1.198523
1847,False,False,1.2604748
1848,True,False,1.1780357
1849,False,False,1.0726146
1850,False,False,1.0726146
1851,False,False,1.0726146
1852,False,False,1.0726146
1853,False,False,1.0726146
1854,True,True,1.7446145
1855,False,False,1.1904216
1856,False,False,1.3542539
1857,False,False,1.2047031
1858,False,False,1.3542539
1859,False,False,1.4001392
1860,False,False,1.292466
1861,False,False,1.4784082
1862,False,False,1.3704854
1863,False,False,1.2493482
1864,False,False,1.2683712
1865,False,False,1.3456323
1866,False,False,1.08954
1867,False,False,1.08954
1868,False,False,1.08954
1869,False,False,1.08954
1870,False,False,1.08954
1871,False,False,1.08954
1872,False,False,1.1332601
1873,False,False,1.198523
1874,False,False,1.3977602
1875,False,False,1.3542539
1876,False,False,1.1780357
1877,False,False,1.1034961
1878,False,False,1.2047031
1879,True,True,1.8284812
1880,True,False,1.1034961
1881,False,False,1.2047031
1882,False,False,1.3542539
1883,False,False,1.1435407
1884,False,False,1.1780357
1885,False,False,1.1034961
1886,False,False,1.2047031
1887,True,False,1.3542539
1888,False,False,1.1780357
1889,True,True,26.637106
1890,False,False,1.0699373
1891,False,False,1.0699373
1892,True,True,28.877249
1893,False,False,1.0726146
1894,False,False,1.0726146
1895,False,False,1.2316835
1896,False,False,1.198523
1897,False,False,1.2284926
1898,False,False,1.1014503
1899,False,False,1.0726146
1900,False,False,1.0726146
1901,False,False,1.1034961
1902,False,False,1.1780357
1903,False,False,1.0726146
1904,False,False,1.0726146
1905,False,False,1.0726146
1906,False,False,1.1034961
1907,False,False,1.5718335
1908,False,False,1.2670751
1909,False,False,1.134178
1910,False,True,1.7619416
1911,False,True,2.2959404
1912,False,False,1.2495112
1913,False,False,1.2871537
1914,False,False,1.2556405
1915,False,False,1.2871537
1916,False,True,1.7778493
1917,False,False,1.134178
1918,True,False,1.533377
1919,False,False,1.5473435
1920,False,False,1.2556405
1921,True,False,1.2495112
1922,True,False,1.2871537
1923,False,False,1.2556405
1924,False,False,1.2871537
1925,False,False,1.4366455
1926,False,False,1.3727958
1927,False,False,1.2556405
1928,False,True,1.6336836
1929,True,False,1.4784082
1930,False,False,1.2284926
1931,False,False,1.3101215
1932,False,False,1.2683712
1933,False,False,1.1243845
1934,False,False,1.4386699
1935,False,False,1.211557
1936,False,False,1.0892229
1937,False,False,1.1475269
1938,False,False,1.2116011
1939,False,False,1.3277909
1940,False,False,1.4187713
1941,False,False,1.2888074
1942,False,False,1.2888074
1943,False,True,1.6134435
1944,False,False,1.198523
1945,False,False,1.2284926
1946,False,False,1.1014503
1947,True,False,1.3052282
1948,False,False,1.3542539
1949,False,False,1.4001392
1950,False,False,1.198523
1951,False,False,1.198523
1952,True,True,4.6795325
1953,False,False,1.2445045
1954,True,False,1.1311574
1955,True,True,17.50963
1956,False,False,1.1904216
1957,False,False,1.3542539
1958,False,False,1.4001392
1959,False,False,1.198523
1960,False,False,1.2284926
1961,False,False,1.167365
1962,False,False,1.2047031
1963,False,False,1.3542539
1964,False,False,1.1435407
1965,False,False,1.1435407
1966,False,False,1.1780357
1967,True,True,1.6952537
1968,False,False,1.4784082
1969,True,True,1.9757833
1970,True,False,1.4778023
1971,True,False,1.1904216
1972,False,False,1.1821339
1973,False,False,1.1904216
1974,False,False,1.3542539
1975,False,False,1.1435407
1976,False,False,1.1435407
1977,False,False,1.1435407
1978,False,False,1.1780357
1979,False,False,1.1034961
1980,False,False,1.2047031
1981,False,False,1.3542539
1982,False,False,1.2047031
1983,False,False,1.1821339
1984,False,False,1.1091262
1985,False,False,1.1287874
1986,False,False,1.3375807
1987,False,False,1.1904216
1988,True,False,1.1821339
1989,False,False,1.158876
1990,True,False,1.1091262
1991,False,False,1.3375807
1992,False,False,1.1904216
1993,False,False,1.3542539
1994,True,True,20.850737
1995,False,False,1.3277909
1996,False,False,1.211557
1997,False,False,1.1424705
1998,False,False,1.2375741
1999,False,False,1.4527079
2000,False,True,1.6432296
2001,False,False,1.3277909
2002,False,False,1.2116011
2003,False,False,1.230938
2004,False,False,1.1639614
2005,False,False,1.1900773
2006,False,False,1.2440171
2007,False,False,1.374679
2008,False,False,1.2242951
2009,False,False,1.2445045
2010,False,False,1.2242951
2011,False,False,1.2445045
2012,True,True,2.1219895
2013,False,False,1.3727958
2014,False,False,1.4366455
2015,True,False,1.5584939
2016,False,False,1.0892229
2017,False,False,1.1475269
2018,False,False,1.2318387
2019,True,True,2.0724738
2020,True,False,1.5085822
2021,False,False,1.1900773
2022,False,False,1.0631982
2023,False,False,1.002603
2024,False,False,1.0050223
2025,False,False,1.1559093
2026,False,False,1.1559093
2027,True,True,18.720667
2028,False,False,1.1243845
2029,False,False,1.1243845
2030,False,False,1.3178289
2031,False,False,1.1475269
2032,False,False,1.1696708
2033,False,False,1.4187713
2034,False,False,1.2683712
2035,False,False,1.1243845
2036,False,False,1.3178289
2037,False,False,1.0892229
2038,False,False,1.1475269
2039,False,False,1.2116011
2040,False,False,1.2445045
2041,False,False,1.2242951
2042,False,False,1.230938
2043,False,False,1.1639614
2044,False,False,1.1900773
2045,False,False,1.463579
2046,False,False,1.1793717
2047,False,False,1.2242951
2048,False,False,1.5348893
2049,False,False,1.2351713
2050,False,False,1.2916318
2051,False,True,2.7724023
2052,False,False,1.1311574
2053,True,False,1.1559093
2054,False,True,1.6382171
2055,True,True,18.822292
2056,True,False,1.1243845
2057,False,False,1.3178289
2058,False,False,1.0892229
2059,False,False,1.1475269
2060,False,False,1.4187713
2061,False,False,1.2888074
2062,False,False,1.3727958
2063,False,False,1.5092853
2064,False,False,1.2242951
2065,False,False,1.3277909
2066,False,False,1.163637
2067,False,False,1.2375741
2068,False,False,1.4527079
2069,False,False,1.1904588
2070,False,False,1.0699373
2071,False,False,1.0699373
2072,False,False,1.2229152
2073,False,False,1.0892229
2074,False,False,1.0892229
2075,False,False,1.2020041
2076,True,True,2.4133234
2077,False,False,1.2495112
2078,False,True,1.689306
2079,False,False,1.2445045
2080,True,False,1.1793717
2081,False,False,1.2242951
2082,False,False,1.3277909
2083,False,False,1.211557
2084,False,False,1.0892229
2085,False,False,1.0892229
2086,False,False,1.0892229
2087,False,False,1.0892229
2088,False,False,1.0892229
2089,False,False,1.1475269
2090,False,False,1.4984378
2091,True,False,1.5441058
2092,False,False,1.2916318
2093,False,True,2.324208
2094,False,False,1.134178
2095,False,False,1.533377
2096,False,False,1.134178
2097,False,False,1.533377
2098,False,False,1.2013342
2099,False,False,1.5934905
2100,False,False,1.2047031
2101,False,False,1.1821339
2102,False,False,1.1644883
2103,False,False,1.533377
2104,False,False,1.2013342
2105,False,True,2.0358744
2106,False,False,1.2888074
2107,True,False,1.2683712
2108,False,False,1.4386699
2109,False,False,1.2116011
2110,False,False,1.3277909
2111,False,False,1.4159166
2112,True,False,1.2493482
2113,False,False,1.2888074
2114,False,False,1.5977079
2115,False,False,1.1696708
2116,False,False,1.1696708
2117,False,False,1.4159166
2118,False,False,1.1243845
2119,False,False,1.1243845
2120,False,False,1.3456323
2121,False,False,1.08954
2122,False,False,1.08954
2123,True,False,1.1332601
2124,False,False,1.198523
2125,False,False,1.2284926
2126,False,False,1.1014503
2127,False,False,1.0726146
2128,False,False,1.0726146
2129,False,False,1.0726146
2130,False,False,1.1034961
2131,False,False,1.2047031
2132,False,False,1.3904794
2133,False,False,1.1715434
2134,True,False,1.1715434
2135,False,False,1.2272145
2136,False,False,1.1904216
2137,False,False,1.1821339
2138,False,False,1.1644883
2139,False,False,1.533377
2140,True,True,3.8596466
2141,False,False,1.08954
2142,True,True,4.064856
2143,False,False,1.533377
2144,False,False,1.2272145
2145,False,False,1.1091262
2146,False,False,1.1287874
2147,True,True,13.951079
2148,False,False,1.374679
2149,False,False,1.2242951
2150,False,False,1.5348893
2151,False,False,1.2495112
2152,False,False,1.2871537
2153,False,True,1.7778493
2154,False,False,1.1715434
2155,False,False,1.2013342
2156,True,False,1.5520374
2157,False,False,1.2495112
2158,False,False,1.2871537
2159,False,False,1.5092853
2160,False,False,1.2242951
2161,False,False,1.2445045
2162,False,False,1.1793717
2163,True,False,1.1793717
2164,False,False,1.1793717
2165,True,False,1.566316
2166,False,False,1.211557
2167,False,False,1.0892229
2168,False,False,1.0892229
2169,False,False,1.0892229
2170,False,False,1.1475269
2171,True,False,1.2318387
2172,False,False,1.1900773
2173,False,False,1.1639614
2174,False,True,1.6480455
2175,False,False,1.2242951
2176,False,False,1.2445045
2177,False,False,1.1829852
2178,False,False,1.4527079
2179,False,False,1.1904588
2180,False,False,1.2229152
2181,False,False,1.0892229
2182,False,False,1.1475269
2183,False,False,1.4159166
2184,False,False,1.2493482
2185,False,False,1.3727958
2186,False,False,1.5092853
2187,False,False,1.1793717
2188,False,False,1.2242951
2189,False,False,1.3456901
2190,False,False,1.1904588
2191,False,False,1.1618441
2192,True,False,1.4754119
2193,False,False,1.0892229
2194,False,False,1.0892229
2195,True,False,1.0804309
2196,False,False,1.0699373
2197,False,False,1.0699373
2198,False,False,1.4402866
2199,False,False,1.1696708
2200,False,False,1.2116011
2201,False,False,1.2445045
2202,False,False,1.1793717
2203,False,False,1.2242951
2204,True,True,5.2329116
2205,False,False,1.134178
2206,False,False,1.533377
2207,False,False,1.134178
2208,False,False,1.2053949
2209,False,False,1.2053949
2210,False,False,1.533377
2211,False,False,1.2013342
2212,False,False,1.2670751
2213,False,False,1.2485832
2214,False,False,1.3542539
2215,False,False,1.2047031
2216,True,True,27.752829
2217,False,False,1.1639614
2218,True,True,2.0724738
2219,False,False,1.2229152
2220,False,False,1.1475269
2221,False,False,1.1696708
2222,False,False,1.194592
2223,False,False,1.0699373
2224,False,False,1.1618441
2225,False,False,1.1729785
2226,False,False,1.1729785
2227,False,False,1.2375741
2228,False,False,1.1900773
2229,False,False,1.0631982
2230,False,False,1.002603
2231,False,False,1.0050223
2232,False,False,1.1559093
2233,False,False,1.374679
2234,False,False,1.1829852
2235,False,False,1.4527079
2236,False,False,1.1729785
2237,False,False,1.1729785
2238,False,False,1.2375741
2239,False,False,1.4527079
2240,False,True,1.6432296
2241,False,False,1.3277909
2242,False,False,1.2116011
2243,False,False,1.230938
2244,False,False,1.1639614
2245,False,False,1.4527079
2246,False,True,1.6432296
2247,False,False,1.3277909
2248,False,False,1.2116011
2249,False,True,1.8481215
2250,False,False,1.3727958
2251,True,False,1.2556405
2252,False,False,1.2871537
2253,False,False,1.2556405
2254,False,False,1.2351713
